attendance,quiz1,quiz2,quiz3,quiz4,assignment1,assignment2,assignment3,assignment4,midterm,final_exam,pass_fail,needs_support
40.0,22.24,27.23,15.63,0.0,31.22,15.4,31.6,42.33,17.89,2.09,0,1
86.48,84.7,73.3,76.99,87.4,84.96,76.49,78.15,77.67,58.62,65.28,1,0
60.41,53.26,66.07,78.72,80.25,73.48,64.16,68.2,73.45,58.54,60.65,1,1
55.37,51.21,59.68,69.78,68.14,73.84,62.3,67.73,62.9,76.04,68.91,1,1
51.63,47.53,33.77,24.93,41.45,30.97,58.56,43.14,43.46,32.25,25.94,0,1
40.0,39.52,35.81,0.82,24.37,25.53,32.37,14.57,7.77,44.79,9.99,0,1
100.0,100.0,100.0,90.31,99.37,100.0,100.0,100.0,100.0,87.88,100.0,1,0
41.84,45.76,32.0,52.13,41.91,36.12,34.85,49.8,37.16,50.37,48.62,0,1
77.57,89.84,87.54,78.19,70.39,84.03,74.24,56.04,83.96,97.49,68.15,1,0
40.0,44.1,43.23,49.55,30.75,63.61,55.14,51.44,45.49,55.63,34.89,0,1
47.28,51.38,41.27,23.34,51.13,46.36,51.79,39.2,43.62,16.94,53.5,1,1
95.66,88.71,80.06,87.66,80.53,99.33,100.0,100.0,100.0,83.43,94.61,1,0
51.94,42.57,52.46,51.44,44.45,45.98,48.52,42.25,50.03,45.73,44.35,0,1
96.76,94.07,87.09,83.68,81.01,97.97,89.99,95.09,100.0,93.37,88.99,1,0
61.28,54.2,53.15,59.16,53.45,64.31,69.52,69.99,70.16,68.97,63.67,1,1
40.0,31.98,30.39,25.26,40.06,44.92,48.99,48.27,42.19,30.87,44.96,0,1
40.0,52.36,24.68,45.96,46.1,45.46,42.83,46.73,29.78,23.72,39.12,0,1
49.35,61.11,32.75,51.67,35.16,49.26,49.11,38.3,44.65,48.05,47.48,0,1
86.0,74.96,78.01,96.85,74.47,91.36,92.81,78.51,100.0,88.72,77.58,1,0
40.0,35.24,35.89,31.43,30.26,33.94,31.89,30.45,29.44,55.76,32.13,0,1
40.0,50.73,37.41,35.61,29.17,41.82,48.53,41.51,53.45,35.35,32.02,0,1
74.64,75.14,82.19,67.6,84.94,100.0,93.11,95.96,89.66,89.73,80.45,1,0
52.69,98.12,97.47,93.31,80.51,92.44,99.64,99.58,98.6,88.3,100.0,1,1
40.0,22.11,55.39,35.96,35.7,41.6,39.91,40.43,58.97,28.64,44.29,0,1
40.0,29.02,12.26,39.53,16.93,27.21,42.23,24.64,22.5,23.69,13.61,0,1
59.36,68.0,71.83,69.97,50.55,82.7,91.31,77.24,71.58,67.39,51.28,1,1
50.96,34.23,17.14,38.2,11.44,30.8,48.33,36.22,24.54,21.66,23.45,0,1
43.78,47.36,31.01,47.29,51.6,43.2,38.42,48.42,59.62,46.61,44.33,0,1
44.27,34.93,20.17,45.68,35.75,46.5,41.95,41.6,32.89,25.92,32.15,0,1
78.55,86.91,79.35,63.69,86.26,74.09,85.12,81.62,69.09,59.51,73.88,1,0
100.0,100.0,97.35,75.5,100.0,94.27,90.96,94.21,95.55,100.0,88.0,1,0
68.06,68.9,83.71,77.34,72.99,97.08,87.15,80.19,88.78,89.95,83.44,1,0
69.07,77.58,73.25,83.7,95.49,92.58,84.75,74.92,97.1,81.46,89.67,1,0
100.0,100.0,92.23,100.0,89.38,100.0,100.0,100.0,96.19,100.0,100.0,1,0
86.49,77.72,73.34,61.35,89.22,68.59,70.97,64.8,78.38,78.01,80.09,1,0
40.0,41.98,33.41,45.45,52.68,23.68,55.52,42.22,41.83,28.76,37.38,0,1
53.77,54.69,68.01,77.82,62.0,61.81,53.52,49.54,59.81,40.09,43.64,0,1
40.32,33.05,39.75,46.16,38.53,63.88,61.65,55.93,51.76,31.64,55.44,1,1
77.91,68.4,82.92,61.82,61.8,77.82,70.26,77.65,84.76,77.49,58.92,1,0
44.14,33.47,37.99,44.25,56.13,55.98,61.41,52.02,52.94,37.63,60.88,1,1
40.0,19.44,14.0,18.59,27.98,22.09,37.6,25.61,7.84,18.54,18.17,0,1
40.0,16.66,20.7,13.65,0.09,10.75,6.11,15.09,1.22,0.99,2.61,0,1
68.4,95.63,75.21,90.49,100.0,100.0,100.0,94.96,91.51,93.76,86.21,1,0
46.73,38.57,65.94,52.44,62.52,66.66,52.77,72.57,61.52,35.6,72.78,1,1
76.27,86.68,81.36,75.85,80.78,76.79,72.01,71.44,72.54,72.58,69.87,1,0
40.54,33.35,16.85,19.0,32.65,22.92,32.96,28.14,34.12,55.32,40.17,0,1
61.35,60.87,73.07,55.41,54.38,69.04,68.08,62.18,70.09,48.88,61.64,1,1
53.47,35.89,32.77,39.69,30.99,45.52,43.81,42.11,50.95,23.65,47.74,0,1
40.0,13.41,6.48,0.0,12.86,37.14,4.04,12.01,14.83,7.55,9.72,0,1
47.71,48.85,21.87,23.47,44.89,51.73,48.97,44.3,60.04,49.23,28.97,0,1
100.0,85.9,97.27,82.08,87.15,97.49,100.0,100.0,95.16,100.0,100.0,1,0
87.87,100.0,82.62,79.55,89.49,89.15,97.53,84.27,98.16,82.74,100.0,1,0
40.0,21.48,17.15,23.54,9.4,20.13,26.18,22.12,27.16,36.9,15.14,0,1
83.94,78.6,79.19,82.71,76.99,95.54,85.76,95.18,100.0,87.98,87.77,1,0
40.0,48.14,43.35,35.39,46.85,56.99,48.33,56.2,62.33,41.69,26.58,0,1
59.57,67.96,55.71,52.42,46.6,50.67,63.1,58.68,65.66,45.09,50.78,1,1
95.21,68.61,80.83,74.21,73.3,100.0,86.95,95.6,86.2,98.68,86.67,1,0
87.21,77.46,78.65,90.32,77.63,100.0,89.69,86.47,80.57,92.61,73.54,1,0
40.0,43.57,50.97,34.57,38.42,61.7,48.75,42.26,43.89,29.46,44.25,0,1
55.29,51.42,65.78,53.29,34.19,51.74,52.06,67.84,69.22,39.96,47.76,0,1
55.04,82.29,66.56,39.25,57.38,75.04,64.86,79.78,68.11,66.06,61.91,1,1
46.32,38.67,32.23,43.85,34.49,40.29,48.07,53.43,51.91,57.85,52.63,1,1
54.24,38.75,48.78,50.45,37.64,64.02,64.58,65.8,63.85,60.79,54.42,1,1
100.0,86.27,100.0,95.01,84.0,95.16,96.97,100.0,100.0,100.0,99.75,1,0
94.32,96.12,94.92,99.4,86.92,96.03,98.74,100.0,100.0,100.0,100.0,1,0
40.0,50.0,33.55,40.98,48.64,38.61,39.42,43.97,39.35,42.45,18.56,0,1
40.0,65.03,59.49,55.56,28.41,41.25,76.16,43.01,54.82,64.26,53.77,1,1
100.0,95.31,88.4,100.0,87.64,100.0,100.0,100.0,100.0,94.95,94.5,1,0
87.32,92.32,97.74,100.0,87.98,100.0,100.0,89.35,100.0,92.0,75.44,1,0
66.58,52.39,54.7,42.72,43.92,61.55,53.89,42.95,57.4,43.34,67.55,1,1
58.03,48.84,64.63,61.43,48.16,56.04,61.84,63.17,63.2,44.35,62.25,1,1
80.55,67.64,44.15,72.44,67.76,56.06,72.23,73.06,74.66,35.94,52.16,1,1
85.3,96.45,100.0,77.87,81.87,100.0,100.0,93.19,94.21,88.72,82.85,1,0
85.28,89.69,69.38,85.4,86.23,91.63,100.0,95.13,93.62,78.8,92.82,1,0
50.45,52.66,57.3,47.67,47.31,73.94,75.0,72.51,61.4,48.4,70.73,1,1
86.3,100.0,82.98,88.21,91.57,92.56,75.14,93.38,92.57,88.8,100.0,1,0
67.02,62.68,71.87,65.28,77.71,80.01,64.97,83.92,73.82,71.92,51.9,1,0
42.13,63.78,55.8,73.23,67.08,69.99,67.54,60.07,73.45,45.62,58.19,1,1
58.7,70.82,70.93,66.27,67.7,61.69,76.45,78.58,74.93,51.78,60.44,1,1
43.92,49.61,26.76,20.32,38.03,43.55,45.29,44.33,39.71,41.78,42.66,0,1
40.0,28.19,43.22,40.19,46.52,46.01,37.13,44.54,33.4,45.91,46.0,0,1
75.61,93.72,87.42,85.0,72.66,88.79,80.55,82.39,68.51,93.4,92.8,1,0
40.0,16.22,14.54,20.88,26.72,25.45,31.98,24.97,40.58,23.24,22.44,0,1
40.0,9.52,0.0,5.13,8.01,7.36,6.19,19.69,3.63,12.39,1.53,0,1
40.0,27.05,33.88,40.15,30.08,31.55,36.04,32.74,34.47,21.71,54.37,1,1
68.39,70.09,56.38,75.75,63.06,79.11,70.78,88.2,80.74,91.29,47.9,0,0
40.0,1.83,15.59,7.07,12.01,25.51,10.01,18.56,13.36,11.04,17.05,0,1
66.89,80.04,70.26,90.35,79.19,75.03,71.99,81.0,76.66,100.0,63.54,1,0
40.0,29.75,51.11,31.34,45.2,54.86,39.78,66.9,37.49,45.73,43.25,0,1
64.1,75.47,87.35,80.75,80.17,92.0,81.34,79.7,90.73,80.21,75.04,1,1
90.88,100.0,100.0,97.57,83.29,87.62,99.89,97.05,88.0,79.73,93.87,1,0
64.22,74.21,61.17,58.96,83.36,59.5,65.21,55.84,72.12,61.13,38.17,0,1
44.31,37.86,46.4,57.25,50.25,64.27,47.36,58.01,57.87,40.29,22.41,0,1
40.0,7.25,14.22,23.64,7.22,12.76,23.48,23.75,14.85,18.54,5.18,0,1
40.0,16.85,1.15,3.01,12.46,13.97,13.28,17.19,30.93,20.84,9.27,0,1
66.05,50.84,41.71,52.94,65.58,59.0,53.04,51.15,62.54,56.43,66.19,1,1
80.42,100.0,100.0,100.0,100.0,99.79,100.0,97.18,100.0,100.0,96.88,1,0
54.23,69.31,84.96,66.09,78.66,72.63,78.63,77.44,64.21,64.24,67.64,1,1
70.99,92.08,91.2,81.15,73.3,95.99,63.24,75.99,74.53,89.56,80.28,1,0
45.3,41.8,16.8,31.72,37.68,49.82,45.41,37.21,38.62,46.93,27.36,0,1
50.49,67.7,55.78,64.27,55.56,86.64,65.08,72.46,77.54,88.9,69.91,1,1
40.0,47.23,23.58,41.6,52.75,52.94,61.84,47.42,57.82,34.1,40.55,0,1
40.0,7.24,19.09,22.57,17.75,34.99,17.76,25.55,27.27,23.41,26.47,0,1
40.0,40.47,19.25,46.38,47.91,54.65,46.48,37.46,46.4,24.56,40.45,0,1
94.73,93.97,85.2,79.53,85.37,91.48,89.75,100.0,95.09,95.04,75.08,1,0
46.44,46.42,52.26,46.08,63.13,45.75,51.19,55.45,76.76,40.3,48.39,0,1
40.0,28.87,41.84,28.29,35.86,32.63,31.51,20.09,39.94,22.15,32.57,0,1
86.59,97.55,72.79,65.58,86.48,95.66,95.95,88.15,94.93,76.4,85.36,1,0
62.3,91.98,79.81,87.05,94.26,96.5,77.95,98.07,95.19,100.0,78.96,1,1
40.0,0.0,0.0,14.41,3.89,18.26,5.43,0.0,3.22,0.0,0.0,0,1
40.0,46.35,47.51,47.77,54.56,42.74,67.98,61.16,43.33,47.82,28.77,0,1
40.0,18.56,42.53,40.87,24.5,46.12,45.82,25.26,37.87,31.72,39.47,0,1
56.66,32.59,43.51,46.42,48.69,43.75,63.27,39.58,56.16,43.87,73.91,1,1
40.0,38.49,37.35,27.82,35.96,37.61,51.24,27.25,29.87,40.28,41.98,0,1
82.53,85.87,66.27,80.72,75.6,69.67,93.97,76.66,72.65,71.5,89.4,1,0
40.0,16.66,41.2,34.32,33.11,48.82,46.35,34.79,36.52,31.9,37.6,0,1
85.99,79.34,88.95,67.23,88.85,99.29,92.52,99.82,84.32,86.61,98.2,1,0
100.0,85.14,91.35,100.0,100.0,98.72,100.0,94.17,100.0,82.33,91.73,1,0
40.0,24.26,15.84,16.27,38.0,39.68,41.1,31.78,48.06,28.34,37.06,0,1
69.23,49.79,69.31,75.59,60.57,74.45,69.04,68.18,74.38,62.51,50.0,0,0
57.19,37.51,50.84,26.56,44.16,47.58,56.99,46.35,41.07,39.06,36.08,0,1
40.0,31.48,35.99,37.17,16.4,29.9,40.13,44.59,45.15,26.79,42.71,0,1
53.5,73.69,52.39,32.79,48.13,51.82,51.05,58.67,56.64,53.96,53.8,1,1
40.0,53.4,40.75,50.01,35.27,56.42,40.58,52.07,45.21,50.09,26.56,0,1
60.83,74.41,70.93,77.09,77.8,78.03,81.65,74.52,83.19,86.37,71.34,1,1
40.59,23.36,32.07,22.96,62.42,44.25,47.44,45.1,41.89,53.53,50.47,1,1
68.06,85.51,80.48,74.38,82.71,79.88,86.42,79.09,98.03,78.24,58.87,1,0
40.0,0.0,4.87,9.44,18.38,3.56,0.0,3.78,0.0,0.0,5.58,0,1
55.32,65.1,58.96,43.91,53.47,59.97,72.75,63.87,64.8,60.63,56.94,1,1
50.54,71.0,31.09,56.48,63.04,50.78,49.39,54.7,62.99,66.94,57.02,1,1
58.72,59.16,37.73,45.33,44.91,67.75,64.59,54.12,63.66,49.32,43.05,0,1
100.0,100.0,82.27,100.0,91.32,100.0,100.0,100.0,100.0,100.0,100.0,1,0
40.0,36.22,27.05,45.13,35.41,33.07,24.87,37.59,57.53,25.71,45.41,0,1
98.15,83.77,86.73,100.0,75.84,100.0,100.0,77.85,100.0,100.0,100.0,1,0
46.13,27.32,51.42,49.6,35.06,48.16,56.58,50.97,37.01,39.99,34.36,0,1
40.0,0.0,5.55,0.0,6.4,11.02,15.89,2.6,18.93,0.0,0.0,0,1
40.0,17.97,29.23,19.88,21.7,25.09,35.73,21.86,12.94,15.81,24.08,0,1
40.0,37.57,21.95,16.43,22.37,41.51,23.12,33.79,26.84,40.29,18.93,0,1
40.0,25.32,30.17,15.68,32.84,27.78,31.04,14.5,36.14,35.23,33.91,0,1
40.0,22.02,0.28,14.47,16.26,35.22,19.59,39.52,23.86,17.33,31.47,0,1
100.0,97.23,90.49,84.72,100.0,95.13,100.0,92.65,100.0,100.0,100.0,1,0
81.25,97.84,85.34,98.16,64.54,74.66,80.67,90.2,89.67,84.95,70.62,1,0
64.69,49.64,59.75,64.19,69.51,58.75,69.77,63.04,56.0,44.05,38.96,0,1
40.0,28.21,36.76,41.46,40.31,21.44,34.64,20.48,26.05,18.56,27.68,0,1
82.13,100.0,72.46,71.41,76.22,74.71,94.33,82.51,78.06,77.45,81.09,1,0
48.37,59.5,40.17,46.5,50.19,43.65,50.37,51.24,49.12,32.81,47.4,0,1
50.87,56.85,82.76,50.78,38.45,57.2,60.49,79.6,63.19,45.88,40.64,0,1
94.85,100.0,86.59,83.14,89.04,93.59,87.62,98.82,99.89,88.17,92.55,1,0
54.35,100.0,93.79,73.73,98.5,94.29,100.0,91.24,94.31,90.28,92.59,1,1
40.0,19.84,11.86,0.0,0.0,15.49,7.66,12.74,0.0,0.0,0.0,0,1
43.98,48.98,56.64,53.36,36.96,40.83,47.39,43.85,47.17,43.04,32.75,0,1
66.16,69.22,77.26,71.21,70.59,71.55,72.72,78.77,68.02,73.4,79.33,1,0
40.0,33.9,15.33,20.35,40.42,38.44,29.99,25.0,24.43,35.08,30.39,0,1
84.6,69.96,72.07,89.18,69.4,83.63,79.69,77.99,92.17,79.27,76.38,1,0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.72,1,0
50.0,47.9,48.04,67.47,48.0,52.91,60.89,53.08,62.45,54.51,49.22,0,1
45.96,40.14,38.9,28.56,60.97,54.67,51.39,51.63,40.18,43.47,46.48,0,1
99.13,74.08,100.0,80.16,95.91,84.98,100.0,88.82,94.05,78.57,90.72,1,0
71.24,82.94,88.42,64.07,81.7,91.29,79.12,83.91,84.55,68.64,73.19,1,0
62.57,57.97,87.63,83.55,62.88,80.25,48.82,69.76,78.73,77.81,67.29,1,1
52.29,59.87,100.0,99.18,90.04,86.72,76.05,95.83,81.19,99.52,97.88,1,1
100.0,73.39,92.73,88.16,91.01,96.96,84.68,99.23,89.47,87.64,87.62,1,0
40.0,4.46,0.54,3.76,17.17,2.36,11.25,14.42,13.9,14.15,3.91,0,1
65.2,62.02,54.7,58.38,63.45,69.2,73.04,69.4,62.39,45.27,74.3,1,1
54.1,36.37,46.68,54.14,41.22,63.47,54.37,68.62,71.63,40.88,36.01,0,1
58.38,49.62,56.5,39.05,38.26,67.15,58.64,60.71,61.46,44.89,54.25,1,1
100.0,97.04,100.0,100.0,80.24,97.47,100.0,100.0,87.81,100.0,99.47,1,0
89.78,71.63,78.43,71.03,90.53,79.13,90.3,78.81,87.49,72.71,80.67,1,0
40.0,21.73,21.12,27.84,20.88,40.13,28.58,19.44,27.48,27.75,21.62,0,1
55.77,59.61,54.59,51.51,57.53,48.13,62.64,71.35,67.93,35.52,45.49,0,1
48.18,45.71,30.62,51.11,45.67,46.98,55.68,60.11,54.09,48.33,66.39,1,1
72.58,79.56,74.42,76.92,82.95,76.58,98.48,79.45,76.28,74.96,57.32,1,0
40.0,24.97,20.49,31.09,34.73,27.25,41.35,27.31,32.96,37.09,29.51,0,1
62.97,64.15,53.64,59.38,41.61,64.3,85.7,66.51,79.22,78.87,71.23,1,1
86.12,95.85,100.0,86.46,71.98,83.24,96.67,77.88,74.63,93.58,96.49,1,0
46.17,32.72,51.45,48.41,43.12,39.89,58.97,48.46,46.34,36.49,22.64,0,1
40.0,15.2,25.35,26.06,32.52,32.98,34.8,27.22,19.38,34.0,32.32,0,1
90.0,87.09,74.18,77.4,98.4,77.14,88.87,86.55,100.0,76.46,85.82,1,0
83.88,87.67,80.26,83.49,88.19,92.03,88.89,100.0,100.0,95.72,89.83,1,0
42.2,39.93,37.34,51.85,64.56,41.57,57.17,45.7,56.09,45.74,27.5,0,1
40.0,0.0,0.0,0.0,7.15,5.0,12.8,0.0,19.48,0.0,1.44,0,1
40.0,13.42,12.84,0.88,20.43,7.11,15.44,11.3,24.82,0.89,0.0,0,1
97.07,94.2,100.0,100.0,96.94,100.0,92.21,93.6,99.8,71.58,85.61,1,0
40.0,21.37,17.29,35.21,40.25,37.52,35.08,21.96,40.08,22.93,33.37,0,1
40.0,22.94,34.12,15.87,3.34,28.37,38.36,32.67,16.5,22.09,20.25,0,1
72.71,75.77,55.93,53.87,54.5,75.37,64.37,59.34,57.04,31.76,67.61,1,1
40.0,5.76,12.99,25.61,16.37,14.93,14.91,35.46,22.96,14.07,10.94,0,1
52.43,82.65,72.23,48.27,71.55,60.27,61.13,63.15,64.41,38.82,61.96,1,1
68.41,70.27,73.8,52.32,71.18,63.45,74.17,65.35,85.64,82.58,62.2,1,0
76.7,84.47,83.92,78.72,80.1,69.51,88.14,77.95,73.52,78.42,76.89,1,0
60.82,44.0,69.44,39.03,44.94,77.12,73.47,79.74,52.97,61.14,62.51,1,1
40.0,21.59,16.11,12.31,20.03,13.68,19.91,14.96,25.67,0.0,23.8,0,1
40.0,9.75,0.0,0.0,18.92,0.49,10.47,8.63,9.44,22.16,16.76,0,1
70.19,70.04,71.2,71.97,76.67,78.69,82.88,72.06,83.85,76.72,63.57,1,0
64.19,55.92,64.31,64.38,73.22,62.69,60.14,69.74,59.42,39.02,73.2,1,1
100.0,86.82,98.87,93.91,80.72,98.71,100.0,100.0,100.0,87.7,100.0,1,0
43.48,40.38,42.52,35.72,53.61,52.31,45.23,50.71,44.68,35.18,67.53,1,1
96.68,92.73,100.0,99.68,82.24,96.99,100.0,90.96,93.59,77.59,100.0,1,0
100.0,100.0,85.26,86.55,87.83,100.0,100.0,100.0,100.0,100.0,98.78,1,0
64.89,54.65,66.84,74.98,51.73,63.68,74.65,68.65,63.35,72.3,55.44,1,1
45.26,44.01,73.49,36.93,64.6,48.47,52.97,46.84,46.39,49.34,43.06,0,1
47.12,36.87,51.48,57.61,38.32,47.89,60.31,61.5,70.38,52.79,37.02,0,1
47.87,51.07,58.73,51.77,43.38,56.76,59.63,54.63,66.76,58.0,48.82,0,1
100.0,84.42,100.0,90.31,77.26,100.0,99.36,88.93,93.67,100.0,100.0,1,0
40.0,49.69,28.86,11.69,28.63,43.1,44.05,37.59,34.41,37.45,26.08,0,1
40.0,26.29,29.69,13.87,34.32,28.64,34.0,30.97,38.82,7.22,28.67,0,1
40.0,30.89,39.73,44.7,38.7,52.57,46.37,30.89,44.55,57.76,37.89,0,1
42.9,50.2,38.51,34.87,28.41,45.43,40.5,44.37,39.62,24.5,31.85,0,1
86.56,75.63,76.56,63.56,76.44,78.25,83.68,88.81,80.15,76.23,66.42,1,0
40.0,25.52,16.8,21.18,28.45,26.72,45.4,32.05,39.51,18.08,31.82,0,1
62.63,75.05,78.92,93.89,71.37,80.7,73.51,68.99,77.3,92.01,65.62,1,1
63.06,54.82,64.94,55.0,67.2,70.33,78.22,55.71,49.66,56.48,65.37,1,1
52.22,58.11,46.61,51.43,52.69,62.11,46.95,65.67,65.06,41.74,40.89,0,1
80.6,77.63,79.66,79.56,70.05,87.23,82.36,86.37,78.53,77.42,73.2,1,0
40.0,32.98,22.12,9.83,41.19,44.95,40.57,36.37,24.2,33.77,30.02,0,1
80.31,67.16,73.6,66.59,58.6,71.14,69.79,83.02,70.37,83.12,79.19,1,0
40.0,0.0,0.0,0.0,0.0,9.41,2.28,0.0,6.21,4.54,0.0,0,1
76.21,71.54,60.9,89.61,70.53,88.38,82.55,87.51,68.98,51.85,70.62,1,0
70.39,62.56,76.76,61.28,65.78,79.7,54.61,76.32,68.31,64.28,74.0,1,0
75.6,78.76,67.24,65.68,94.99,97.41,84.79,87.49,100.0,43.21,69.43,1,0
80.48,79.36,97.55,57.64,75.34,77.58,79.6,78.53,88.2,57.42,89.2,1,0
74.31,82.29,72.6,78.31,63.88,80.35,86.09,91.82,78.17,62.36,73.6,1,0
40.0,14.34,24.14,21.43,22.27,6.85,30.64,19.99,31.01,15.32,18.31,0,1
82.67,70.61,69.49,74.37,73.43,86.26,77.24,87.39,70.6,83.87,78.84,1,0
40.0,18.54,19.9,15.23,15.74,19.21,47.0,30.56,27.7,26.01,16.46,0,1
76.9,81.17,81.73,100.0,73.56,87.58,82.39,75.34,92.73,66.37,85.28,1,0
58.5,41.74,51.06,49.28,55.22,51.99,48.66,67.89,63.78,57.13,32.46,0,1
47.27,31.75,34.83,13.45,42.92,60.03,51.62,43.44,56.98,29.15,38.31,0,1
41.53,33.79,20.18,15.92,40.09,26.84,36.2,43.07,19.71,1.73,42.17,0,1
81.07,90.2,91.24,86.51,85.54,100.0,87.78,75.45,97.77,74.8,94.06,1,0
40.0,8.99,2.97,20.96,0.0,18.08,19.5,14.04,13.38,27.5,27.46,0,1
40.0,32.39,49.4,33.85,28.6,46.31,38.44,48.26,29.21,30.82,33.58,0,1
73.87,69.81,74.3,60.81,77.48,65.73,80.44,73.75,67.48,74.69,85.12,1,0
40.0,42.67,48.36,58.77,33.39,39.38,25.74,19.59,43.3,29.37,32.18,0,1
84.23,58.73,68.5,77.24,85.69,67.08,70.17,71.49,98.22,82.54,79.16,1,0
49.71,68.79,62.18,78.26,57.29,54.18,73.26,64.17,65.55,43.07,39.56,0,1
47.71,45.71,34.23,28.48,58.24,49.0,59.81,55.2,56.78,51.23,54.92,1,1
40.0,59.17,51.11,45.43,44.98,39.98,49.16,33.59,50.29,43.51,42.12,0,1
80.01,95.67,68.76,91.26,58.33,91.27,90.1,91.96,83.82,69.67,92.62,1,0
40.0,0.0,0.0,12.56,0.0,0.0,14.05,0.0,0.0,13.9,2.23,0,1
87.88,100.0,92.3,100.0,100.0,100.0,92.26,98.88,98.54,100.0,96.2,1,0
66.63,77.31,72.46,69.71,63.28,76.3,69.84,62.44,69.74,69.83,72.4,1,0
53.08,43.57,47.37,34.5,64.95,54.13,57.03,47.37,58.21,69.07,48.51,0,1
75.37,79.34,80.65,85.93,90.0,78.04,84.48,87.06,87.7,85.78,87.51,1,0
69.48,65.79,50.49,61.37,68.41,60.08,67.83,68.3,69.96,70.66,71.56,1,0
54.54,49.06,59.7,50.7,54.49,56.17,58.87,77.2,67.93,74.79,60.26,1,1
40.0,29.06,26.77,37.15,36.99,27.82,27.19,9.6,46.8,23.27,32.13,0,1
46.53,46.86,51.35,66.54,48.32,63.29,54.02,52.13,52.7,60.23,54.07,1,1
62.14,71.73,78.92,94.16,98.87,89.32,82.47,76.85,77.43,76.66,73.4,1,1
72.88,77.97,57.73,77.3,72.87,89.69,90.83,74.07,77.85,78.83,92.43,1,0
41.84,42.77,31.66,54.11,43.58,54.43,43.73,49.99,51.57,49.88,35.9,0,1
89.15,100.0,89.21,100.0,100.0,100.0,100.0,100.0,100.0,91.13,90.77,1,0
40.0,37.08,10.63,7.59,29.02,24.32,32.34,25.92,58.82,32.09,26.11,0,1
40.0,48.82,45.77,53.64,50.66,43.43,50.69,53.51,47.82,22.99,46.76,0,1
100.0,100.0,99.45,89.3,97.84,95.87,100.0,95.4,100.0,86.76,90.79,1,0
40.0,33.19,33.6,35.84,28.49,49.33,37.56,44.0,36.27,40.92,30.5,0,1
40.0,30.2,44.52,20.78,42.35,31.38,42.26,33.16,25.35,39.96,23.47,0,1
41.66,43.18,31.61,53.44,45.98,39.62,28.33,35.02,48.72,29.92,40.38,0,1
40.0,16.47,10.27,22.89,16.34,12.94,11.35,22.54,17.52,0.0,16.0,0,1
48.93,90.52,81.32,76.53,73.02,72.83,75.78,71.08,57.92,75.87,73.33,1,1
40.0,40.43,16.59,1.97,19.99,22.93,10.96,13.35,33.36,16.02,14.1,0,1
41.96,41.36,45.55,55.09,37.0,37.37,53.27,42.2,50.14,42.71,50.23,1,1
40.0,26.19,42.07,42.64,50.42,44.77,42.78,36.37,28.75,20.78,35.06,0,1
73.76,73.11,65.07,76.76,50.04,68.95,64.92,70.23,62.2,86.48,54.37,1,0
100.0,58.04,86.33,79.45,94.35,91.08,91.85,82.51,79.09,84.97,83.75,1,0
60.47,50.73,41.85,61.32,64.01,50.93,51.13,66.32,58.24,48.76,49.69,0,1
40.0,38.06,27.43,20.47,27.01,32.96,28.89,41.9,24.54,17.07,21.93,0,1
46.15,28.68,37.39,39.04,38.69,43.36,55.5,41.6,36.56,21.06,32.63,0,1
52.6,29.05,12.82,15.82,35.18,31.02,32.26,42.64,42.8,4.61,27.94,0,1
66.99,73.34,63.35,54.3,56.9,76.39,68.67,80.4,83.33,51.97,82.14,1,0
76.36,94.51,93.62,83.35,99.37,100.0,96.15,68.79,92.76,64.64,85.62,1,0
40.0,20.6,41.55,17.59,15.75,32.41,40.9,28.08,23.56,25.13,41.73,0,1
48.59,60.84,77.49,46.01,52.96,68.84,60.74,50.25,73.17,66.35,50.76,1,1
45.02,44.57,47.76,61.63,42.82,44.29,42.71,57.48,48.9,29.92,54.31,1,1
40.0,46.14,29.62,17.37,42.86,37.43,40.35,31.19,41.62,0.0,18.75,0,1
40.0,48.4,48.97,33.94,47.13,51.61,47.88,50.36,56.91,48.67,65.71,1,1
73.41,69.41,69.96,74.1,61.33,79.04,75.3,72.3,65.27,64.23,46.64,0,0
40.0,11.06,0.0,10.31,0.0,0.02,8.8,6.67,0.0,6.72,0.0,0,1
47.77,46.57,44.04,52.92,48.67,27.0,59.85,58.61,46.81,44.78,35.48,0,1
40.0,40.34,57.27,50.31,45.72,45.71,50.77,37.56,47.65,58.0,40.38,0,1
40.0,30.26,24.48,23.14,0.0,28.42,24.85,23.64,21.67,11.68,7.36,0,1
40.0,0.0,0.0,0.0,3.5,5.23,10.67,17.32,16.14,0.0,0.0,0,1
40.0,32.15,28.85,27.41,31.85,36.54,45.19,41.75,37.28,16.31,8.19,0,1
97.03,89.49,100.0,100.0,98.13,97.48,100.0,100.0,95.89,76.25,97.47,1,0
40.0,26.37,31.23,38.6,42.2,32.37,38.65,28.68,47.88,55.79,12.5,0,1
40.0,0.0,7.57,0.0,11.11,19.03,0.0,20.41,17.97,7.11,9.02,0,1
89.52,74.54,100.0,100.0,84.68,100.0,98.25,100.0,100.0,100.0,81.55,1,0
40.0,25.24,33.16,60.9,18.7,44.07,43.47,53.66,59.13,17.06,28.45,0,1
41.88,56.21,32.91,35.19,36.4,48.68,48.27,44.67,37.4,62.06,61.6,1,1
93.44,74.89,95.01,100.0,65.25,95.95,100.0,92.17,86.04,100.0,100.0,1,0
